WORD	LABEL	ANNOTATORS	SENTENCE	SENTENCE_INDEX
surfaced	1	3	Slager was charged with murder by state law enforcement agents and fired from the police force immediately after the video surfaced .	20
embarrassment	1	7	It would be a huge embarrassment for Russia if its track and field athletes were kept out of next summer 's Olympics in Rio de Janeiro .	5
program	0	0	The 17-year-old participates in an after-school program called Tech Connect in Orosi that teaches computer repair , tax preparation and community service .	6
fired	0	0	WASHINGTON -- Under pressure from Congress and international allies , President Barack Obama announced a change in what has been a central piece of his counterterrorism strategy , saying he would place new restrictions on the targeting of terrorists with missiles fired from -LSB- drones -RSB- -LRB- https://www.newsela.com/?tag=drone -RRB- .	41
grandma	0	0	They say , ` My grandma can beat up your dad ! ' ''	5
protests	1	4	About a million people took to the streets of 100 Brazilian cities as their protests against corruption and social and economic injustice saw their first two deaths .	14
organisms	1	8	Oregon and Colorado on Nov. 4 will decide the fate of labeling laws for genetically modified organisms , or GMOs , the latest fronts in a battle over packaging .	16
yawning	0	0	Humans and other primates are more susceptible to contagious yawning when they are around those with which they share `` a close social bond . ''	9
kingdom	0	0	There is no specific law to prevent women from driving in the kingdom , but they can not apply for driving licenses and have previously been arrested on charges relating to public order or political protest after getting behind the wheel .	12
existence	1	3	Russian officials have sought to discredit the report by a commission from the World Anti-Doping Agency , saying it failed to prove its main points and suggested the existence of an anti-Russian conspiracy .	28
eats	0	0	So Yan , a widow since her husband 's death nearly a decade ago , spends every weekday at a modest community center near her home , where she plays mahjong and eats meals prepared by a volunteer staff .	32
bonanza	1	4	Major construction on the highly anticipated Westside subway extension wo n't begin until next year , but an exploratory shaft dug at the corner of Ogden Drive to assess soil conditions for future stations and tunnels has burped up a bonanza of prehistoric swag .	40
Ferry	0	0	The free fan village will feature concerts , interactive games and player appearances at the foot of Market Street across from the Ferry Building , and will be among the main images broadcast of San Francisco .	22
mayor	0	0	The mayor 's decision to home in on one of Chicago 's most intractable problems meant he made only passing reference to another : crumbling finances that have left the city 's credit rated as `` junk '' and its pension funds woefully unfunded .	1
movie-star	0	0	Tom Brady has been an NFL golden boy , with movie-star looks , a supermodel wife , four Super Bowl championship rings , and a regular-guy-makes-good back story -- he went from being a sixth-round draft pick to one of the greatest quarterbacks in league history .	10
steward	1	6	They are designed and decorated to the owner 's -- or steward 's -- taste , and stand on lawns , in parks and gardens , even in coffee shops where passers-by of all ages can `` take a book , leave a book . ''	11
thunderous	1	8	`` We must stand our ground , '' Holder said to thunderous applause , `` to ensure our laws reduce violence . ''	11
commissioner	1	4	`` As we have indicated earlier , another lawsuit of this type is not unexpected , '' NHL Deputy Commissioner Bill Daly said in an email to The Associated Press .	19
result	0	0	`` The result is an explosion of illicit trade and wildlife trafficking in recent years . ''	2
motorists	1	4	One clip , dated Wednesday , showed a woman driving in the traditional veil , with only her eyes showing , as other motorists slowed and gave a thumbs-up sign .	23
writing	0	0	So Shubham did , and with a few Internet searches he learned about Braille , the tactile writing system used by the blind , and Braille printers , which , to the 12-year-old 's shock , cost thousands of dollars .	17
gnawing	1	7	Their gnawing and nesting promotes richer soil and slows down water , improving imperiled fish habitat .	1
astronomical	1	9	From an astronomical observatory on Chews Ridge in the Santa Lucia Mountains , the University of California , Davis atmospheric scientist has for the last three years measured ozone , the lung-damaging gas in smog , as it arrives to California .	2
fields	0	0	The dolls are part of a movement catering to shoppers ' interest in STEM -- encouraging children , particularly girls , to study fields related to science , technology , engineering and math .	23
compliance	1	7	`` This is too serious a situation to leave it to the honor system of compliance , '' said New York Governor Andrew M. Cuomo .	15
ammonite	1	9	How about a Lottie astronomer doll complete with a telescope , tripod and fact sheet about notable women stargazers , or a fossil hunter armed with a magnifying glass , geology hammer and ammonite fossils ?	33
resettled	1	5	Most of the minors eventually were resettled throughout the country , and a significant number -- more than 3,100 -- wound up in South Florida .	6
firearm	1	3	`` It was clear that she was a beginner , and you do n't start a beginner in that type of firearm , '' said Jensen , who watched a widely circulated video of the fatal lesson .	21
archaeologist	1	6	`` The science is very powerful and straightforward , '' said Stephen Buckley , a chemical archaeologist at the University of York in England .	16
Castañeda	0	0	Castañeda does n't choose participants based on grade-point average .	0
experimented	1	6	To reduce the number of injuries and deaths associated with distracted walking , Utah and New Jersey have experimented with fines for texting in dangerous walking situations .	18
praised	1	5	President Barack Obama praised the court for its decisions .	3
blocked	1	4	Once they start dancing , everything else is blocked out .	8
twin	0	0	Steam rose from the twin magma domes formed after Mount St. Helens ' cataclysmic eruption in 1980 and the quieter outburst that started in 2004 .	4
teenage	0	0	ISLAMABAD , Pakistan -- Pakistan 's army said Friday that it has arrested 10 militants suspected of involvement in the 2012 attack on teenage activist Malala Yousafzai , who won world acclaim after she was shot in the head by the Taliban for advocating gender equality and education for women .	23
franchises	1	3	The Oneidas asked Goodell and Snyder to `` visit our homelands , '' and sought an amendment to league bylaws to prohibit franchises from naming a team with any term that is a racial epithet .	22
Nyong	0	0	Then , once again , their answer was unanimous : They agreed Nyong ' o was beautiful .	12
accomplishments	1	7	For many , the second time around features a mixture of touting accomplishments while ticking off priorities for a second term .	12
pact	1	4	But she pledged to create `` a grand pact '' to improve public services and said among her priorities would be to devote 100 percent of petroleum revenue to education , send thousands of doctors to rural areas , come up with a national urban transit plan , and meet with peaceful protest leaders .	8
missiles	1	3	WASHINGTON -- One trained soldiers to use Stinger missiles to shoot down enemy jets and helicopters .	8
food	0	0	ARIVACA , Ariz. -- There was a time when Maggie Milinovitch and her husband did n't agree on whether to give food and water to the weary border crossers who traversed the couple 's desert land a few miles north of the Mexico border in southern Arizona .	21
prosthetists	1	7	Taking on the challenge , a team of software and biomedical engineers , neuroscientists , surgeons and prosthetists has designed a prosthetic limb that can reproduce a full repertoire of ambulatory tricks by communicating seamlessly with Vawter 's brain .	17
wildly	0	0	The passage is , of course , the literary skeleton of what down-on-his-luck Samuel Clemens would transform into literary gold , a wildly improbable story originally called Jim Smiley and His Jumping Frog , '' which introduced much of the 19th-century world to Mark Twain .	22
R&amp;B	0	0	The president and his wife , Michelle , also have prominently showcased such R&amp;B and soul talent as Patti LaBelle and B.B. King during state dinners , music history events and the annual Easter Egg Roll .	13
prospect	0	0	`` Dropped another prospect this AM due to his social media presence ... Actually glad I got to see the ` real ' person before we offered him , '' Hand tweeted .	3
slogged	1	5	Not many of the 150,000 Allied soldiers who slogged onto storm-torn beaches or parachuted into Normandy remain alive to pass on the legacy of that `` longest day . ''	8
acid	1	3	A massive bloom of microscopic algae -- which produced a natural toxin called domoic acid that is harmful to wildlife and fish -- in the Pacific Ocean is threatening the crab industry during a time when many fishing outfits make their most money .	14
close	0	0	He pulled her close , placed a hand on her shoulder , and the two bopped back and forth in a two-step , laughing and giggling .	3
Experts	0	0	Experts even recreated stalactites and stalagmites from the original site , as well as the cool temperatures and thick smell of humidity .	0
ties	0	0	In the balconies , `` gamescasters '' in dark suits and bright ties are breathlessly narrating and analyzing the plays to tens of thousands of fans who are watching via a live video stream .	12
seems	0	0	`` It seems like there is a theme of wanting to really support artists who are working hard -- not just in their craft -- but communicating about the issues of our time , '' said Spalding , an advocate of human rights issues at the U.S. detention facility at Guantanamo Bay , Cuba .	2
decay	1	7	Super-heavy elements are also highly unstable , existing for just a fraction of a second before they begin to decay .	19
canal	0	0	The French , flush with their success from digging and opening the Suez Canal in 1869 , started work on the canal in Panama in 1881 .	21
empathy	1	8	Scientists believe it 's a sign that these animals are capable of feeling empathy -- and a new study of wolves suggests it 's more widespread among animals than experts had realized .	13
vote	0	0	A Peruvian immigrant who lived in the United States without legal status until three years ago , when she obtained a green card through marriage , Praeli hopes to obtain citizenship in time to vote in the election that she is helping shape .	34
Circuit	0	0	A challenge to Nevada 's marriage law is already pending in the 9th Circuit , and gays are fighting marriage bans in trial courts in Oregon , Idaho and Arizona .	13
preserved	1	4	The remains of people who lived even earlier had been found , but archaeologists assumed they were preserved naturally from burial in the hot and dry desert sand and not through any deliberate mummification by their survivors .	17
carrying	0	0	Mduduzi descended , gently carrying the owlets in a box .	4
offensive	1	9	Ma'ake , who also played for Baltimore from 2002-2005 , has one championship ring ; Chris , an offensive guard who retired in 2011 , has two Super Bowl rings -- plus one of his brother 's kidneys .	18
rhetoric	1	8	`` So is all the rhetoric you hear about our enemies getting stronger and America getting weaker . ''	5
sledding	0	0	Other cities , including Des Moines , Iowa ; Montville , New Jersey ; Lincoln , Nebraska ; and Columbia City , Indiana , have taken less drastic measures , banning sledding only on the most dangerous hills , requiring helmets , outlawing jumping ramps and thin sledding sheets or posting sternly worded warning signs that inform thrill seekers that they are sledding at their own risk .	47
league	1	4	Tom Brady has been an NFL golden boy , with movie-star looks , a supermodel wife , four Super Bowl championship rings , and a regular-guy-makes-good back story -- he went from being a sixth-round draft pick to one of the greatest quarterbacks in league history .	44
anticipate	1	8	Schools and districts in metropolitan areas such as Washington , Houston and Miami have seen an uptick in the number of these students and anticipate more could enroll this fall .	24
skills	0	0	Virginia was one of many states that moved to offer more personal-finance courses on the heels of the Great Recession , hoping to instill practical money-management skills to help the next generation avoid the pitfalls that many of their parents experienced .	26
ranging	0	0	Techniques ranging from whole genome sequencing to the ability to create artificial DNA labels that indicate points of origin are surprisingly affordable now , and have led to novel global collaborations and inventions .	1
separatists	1	8	It is a story that echoes among the tens of thousands of Ukrainian residents who fled their homes when fighting intensified in August between pro-Russia separatists and Ukrainian government forces .	25
pulls	0	0	He pulls it back to reveal the carcasses of two cows , or what 's left of them .	1
anyway	0	0	In a new study , researchers from the University of North Carolina led by nutrition professor Barry Popkin have found that even when they are not eating at fast-food restaurants , children who frequent them tend to eat food that would probably make many of them overweight or -LSB- obese -RSB- -LRB- https://www.newsela.com/?tag=obesity -RRB- anyway .	54
farewell	1	3	Those fissures drove out former Speaker John A. Boehner , who bid a tearful farewell Thursday , and prompted Ryan to pledge to return some of the power amassed in recent decades by House leadership to the rank-and-file .	14
developed	1	3	LOS ANGELES -- The type of aircraft flown by Asiana Airlines that crash-landed at San Francisco International Airport on Saturday has long been regarded as one of the safest passenger jets ever developed .	32
ambushed	1	9	WASHINGTON -- Army Capt. Brian Dowling was leading his Special Forces team through a steep mountain pass in eastern Afghanistan when insurgents ambushed his patrol , leaving two of his soldiers pinned down with life-threatening wounds .	22
whim	1	6	`` Dry farming would be a hard life because you 're at the whim of the rains , '' said Jay Lund , director of the Center for Watershed Sciences at the University of California-Davis .	13
delivers	0	0	In the midst of the stirring `` Glory , '' the musical centerpiece of the Oscar-nominated movie `` Selma , '' Chicago rapper Common delivers a terse summation of how words , melody and a protest merged during the civil-rights movement .	24
strength	0	0	The act of walking may not seem like a feat of agility , balance , strength and brainpower .	15
long-running	1	3	They 're bets for a long-running pool : How many nutria will the team find in the marshes of the Wicomico River ?	5
northern	0	0	BEIRUT , Lebanon -- U.S.-led airstrikes across a broad swath of northern Syria appear to have caused extensive damage to militant positions on the ground and left an unknown number of casualties , according to initial reports emerging Tuesday .	11
humankind	1	3	The removal of top predators has been called `` humankind 's most pervasive influence on nature , '' and it is as detrimental in the sea as it is on land .	9
dolphin	0	0	For the people on the Solomon Islands , it 's long been about the teeth : Necklaces made of dolphin teeth are `` bride prizes , '' given by grooms to their betrothed .	19
rain	0	0	The snow and rain could still come .	3
results	0	0	The punishment comes days after the league announced results of an investigation that found Brady was `` likely generally aware '' that equipment assistants employed by the team had conspired to deflate the Patriots ' footballs for last season 's AFC championship game , making the balls easier to throw and catch .	8
meetings	0	0	The awkward kickoff for a series of official meetings in Beijing followed Biden 's speech earlier Wednesday urging young Chinese citizens to challenge orthodoxy and the status quo .	8
component	1	8	The ivory ban is a key component of a new , national strategy for combating wildlife trafficking , unveiled Tuesday by the White House , seven months after President Barack Obama issued a call to action during a visit to Tanzania .	6
Israrullah	0	0	He said the two men convicted -- identified only as Izhar and Israrullah -- have each been sentenced to 46 years ' imprisonment for the attack on Malala .	12
relatively	1	3	Depending on who you talk to , some of the children are doing relatively well , others are dealing with various issues and still others are facing a crisis .	13
builders	0	0	Nudged by local governments worried about water shortages , home builders and homeowners associations are showing increased willingness to embrace the drought-tolerant landscapes that more naturally suit California .	10
stress	0	0	The acuity of mental illness among students has sharpened , they say , and it 's striking ever younger children , though many quietly bear the stress for years before snapping .	26
reading	0	0	She has authored a best-selling memoir , was featured this year on the cover of Time magazine 's `` 100 Most Influential People , '' and has starred in a viral Under Armour ad , twirling amid the reading of a rejection letter declaring she has `` the wrong body for ballet . ''	38
contamination	1	8	Despite rising concerns about food safety and authenticity , contamination rates by salmonella , campylobacter , Escherichia coli and other common pathogens have not fallen or are actually on the increase , depending on the microbe , according to a 2013 report from the U.S. Centers for Disease Control and Prevention -LRB- CDC -RRB- .	9
peer	0	0	The first , disadvantageous inequity , occurs when one receives less than a peer .	13
waves	0	0	The chance encounter of a Norwegian research vessel with the largest waves ever recorded amid floating packs of Arctic ice shows how such rollers could reroute shipping , damage oil platforms and threaten coastal communities with erosion .	11
tail	0	0	`` It would n't fluke up , '' Nancy Black , a marine biologist on board the ship that day said , referring to the picture-perfect tail flip that humpbacks display before diving to feed .	26
buddy	0	0	And as the number of `` buddy '' or `` inclusion companion '' sporting opportunities continues to proliferate across the country , advocates for children with special needs say young people today are growing up with a better understanding and openness toward people with disabilities than the generations before them .	6
swamped	1	9	WASHINGTON -- Florida immigration courts , swamped by a growing stream of unaccompanied children who illegally crossed the Southwestern border , are creating `` rocket dockets '' to quickly decide whether they should be sent back to their turbulent homelands .	6
monarchs	1	5	More than other European monarchs , he had to fight for every scrap of popularity he attained .	4
mollusks	1	6	Paleontologists have recovered mollusks , asphalt-saturated sand dollars , pieces of driftwood and Monterey cypress cones .	3
pollution	1	4	CARMEL VALLEY , Calif. -- High above the Big Sur coast , Ian Faloona is finding pollution on the edge of the continent , a place that should have some of the country 's cleanest air .	16
King	0	0	King used the phrase `` I have a dream '' eight times in his address to about 2,000 people at Booker T. Washington High School in Rocky Mount , eight months before electrifying the nation with the same words at the March on Washington .	0
catching	0	0	Seated face to face , Joseph Luciani asked them to explain why they 'd fought and how they felt -- part of the school 's new approach to discipline that is catching on in urban districts and focuses more on students working out their differences with counselors than suspensions .	31
biomedical	1	8	Taking on the challenge , a team of software and biomedical engineers , neuroscientists , surgeons and prosthetists has designed a prosthetic limb that can reproduce a full repertoire of ambulatory tricks by communicating seamlessly with Vawter 's brain .	10
stoked	1	3	The problems Ryan identified had less to do with partisan gridlock between Republicans and Democrats and more to do with divisions within his own party stoked by difference over tactics and ideology .	25
significant	1	6	Most of the minors eventually were resettled throughout the country , and a significant number -- more than 3,100 -- wound up in South Florida .	13
parishioners	1	8	The recent killings of nine black parishioners in a South Carolina church sparked a broad backlash against the Confederate battle flag , to some a symbol of Southern heritage but to others a divisive sign of slavery and racism .	6
advocacy	1	7	The agreement capped two years of work by a parents advocacy group started by Teri Saurer , the mother of daughters who just finished first and third grades .	10
specialized	1	6	Investigators have used ground-penetrating radar and specialized GPS devices to peek below the landscape , but no one is entirely certain why the holes form along the surface of this landmark , which attracts thousands of visitors each year .	6
helps	0	0	`` It helps me escape .	2
cost	0	0	So Shubham did , and with a few Internet searches he learned about Braille , the tactile writing system used by the blind , and Braille printers , which , to the 12-year-old 's shock , cost thousands of dollars .	36
spirit	0	0	The McCluer Pommies , a team of 12 at McCluer High School in suburban Florissant , near Ferguson , Missouri , take their job of spreading spirit at the high school and in the community seriously .	26
raided	1	3	Muslim Brotherhood officials , who are supporting ousted Islamist President Mohamed Morsi , said security forces raided their encampment outside the Republican Guard compound with tear gas and gunfire about 4 a.m. Supporters of Morsi have camped there for days demanding the release of the former leader , who has been under arrest since a military coup last week .	16
coaches	0	0	Longtime coaches Rega Wesley-Stewart and Jackie Allen want to keep up the momentum of the competition dance team at McCluer High after strong showings in recent years , including first place in two categories at a recent competition against 40 area teams .	1
wallet	0	0	A year with a dry winter can devastate crop output and put an onerous dent in a farmer 's wallet .	19
Leaders	0	0	SAN FRANCISCO -- A public elementary school decided in 2011 to require students to wear a uniform with the school 's motto , `` Tomorrow 's Leaders , '' emblazoned in small letters on the shirts around a gopher , the campus mascot .	26
New	0	0	New research by the team that coined the term attempts to determine how severely predatory fish populations have declined worldwide since the start of industrial fishing .	0
shorebirds	1	5	They 're endangering shorebirds , threatening city taps and quite possibly raising the crime rate .	3
ABT	0	0	Misty Copeland made history on Tuesday when she was promoted to principal dancer of the prestigious American Ballet Theatre -LRB- ABT -RRB- , becoming the first African-American ballerina to reach the elite dance company 's top rank .	20
defendant	1	7	Zimmerman stood at the defendant 's table , flanked by his lawyers as the verdict was read .	4
Lord	0	0	## Liberation Day For the first time in 22 years -- since Briscoe was 14 years old -- the former Vice Lord gang member and five-time felon was free of any kind of state supervision .	21
Seated	0	0	Seated face to face , Joseph Luciani asked them to explain why they 'd fought and how they felt -- part of the school 's new approach to discipline that is catching on in urban districts and focuses more on students working out their differences with counselors than suspensions .	0
line	0	0	The Mighty Makers line from K'nex , for example , includes a construction set in which two small female dolls get to build their dream house from the ground up .	3
pocket	0	0	Julia A. Pierson , the first woman to hold the post , stepped down hours after an Army veteran who is accused of running into the White House with a knife in his pocket on Sept. 19 , pleaded not guilty to three criminal charges in federal court .	33
Good-paying	0	0	Good-paying blue-collar jobs in the petroleum and natural gas fields are as plentiful as pickups here , and the unemployment rate -- 4.6 percent in July -- remains far below the 7.4 percent national average .	0
fires	0	0	Though baking soda is recommended for extinguishing grease fires , it did n't help the hoverboard situation .	8
sat	0	0	Then he draws a connection between the '50s civil rights pioneer Rosa Parks and last year 's protests in Ferguson , Missouri , over the police slaying of an unarmed African-American resident , Michael Brown : '' ... That 's why Rosa sat on the bus , that 's why we walk through Ferguson with our hands up . ''	42
neighborhoods	0	0	But by focusing on the lack of opportunities in many of the city 's minority neighborhoods , and doing it through the lens of the city 's youth , Emanuel took on one of the top criticisms lobbed at him during the campaign : He 's a mayor who has perpetuated two Chicagos -- one for the wealthy and one for the rest .	15
minds	0	0	`` The highest rank in a democracy is citizen , not Senate president , so soon along with many of you , I will hold that rank and there 's nothing citizens ca n't accomplish when they put their minds to accomplishing it , '' Morse told disconsolate supporters at a party that turned into a political wake .	39
repeat	1	3	In January , city council members voted to ban sledding in 48 of the city 's 50 public parks and impose a $ 750 fine on repeat offenders .	26
awake	0	0	The reality thrills him -- and keeps him awake at night .	8
grain	0	0	The current rule requires half the grain servings to be rich in whole grains .	6
super-heavy	0	0	The new elements are known as super-heavy elements because the nuclei of their atoms are so enormous .	6
brain	0	0	Once in the brain it causes a swelling called primary meningoencephalitis .	3
engineer	1	3	But nonetheless , the 24-year-old civil engineer from Baghdad plans to fly to Turkey next week in order to join the surge of migrants and refugees making a bid for a better life in Europe .	6
dense	1	3	NEW YORK -- City officials here had long worried that a patient infected with Ebola would eventually appear somewhere in this dense , bustling and chaotic city .	21
otter	0	0	The river is the site of the final battle in the long-running quest to eradicate the beaver-like rodents -LRB- `` nutria '' means `` otter '' in Spanish -RRB- that have destroyed thousands of acres of the state 's wetlands over the past 40 years .	24
international	1	4	In the spring of 2010 , a lone gray whale was spotted off the Mediterranean coast of Israel , an event that sparked international interest for an important reason : It was the first North Atlantic sighting of a gray whale , a species nowadays restricted to the Pacific Ocean , in about 200 years .	23
yet	0	0	It 's a perplexing - yet apparently increasing - trend .	5
options	1	3	DALLAS -- Growing up in a North Dallas neighborhood plagued by drugs and gangs , Jordan Henderson envisioned just two options for his future : end up in jail -- or the graveyard .	20
relies	1	4	Dry farming relies solely on rainwater to keep crops growing throughout a dry season .	2
federation	0	0	The acting head of the Russian athletics federation , Vadim Zelichenok , said the report 's conclusions appeared to have been `` made to order . ''	7
snowpack	1	6	From all over California , farmers , environmental lawyers , wildlife groups , cities and even the Fresno County sheriff have posted thoughts in a siege of protests to state officials about the use of this year 's puny snowpack and half-empty reservoirs .	39
danger	0	0	Although the pump was n't connected to anyone , Carroll , a 34-year-old from Austin , Texas , got the point : The danger was real .	23
putts	0	0	`` I know I 'm good , and I know I can make these putts , '' says Castro in a call from his home in Scottsdale , Arizona .	14
twirled	1	4	CHICAGO -- As the mellow sounds of soul music played , Willie Bailey grabbed his 7-year-old daughter 's hand and twirled her in a circle .	20
daughter	0	0	SHANGHAI -- Yan Meiyue , 90 , said her 72-year-old daughter rarely visited , even for the annual Spring Festival , when families traditionally reunite .	10
long-buried	0	0	Amid the clatter of jackhammers and the whine of a mini-excavator , paleontologist Kim Scott scouted the tarry muck for relics from a long-buried beach .	23
bit	0	0	`` It gets rid of those little small hits you get in practice that kind of turn your eyes green a little bit , '' said defensive end Nick Spracklen , 20 .	22
scolded	1	6	Five years ago , students were scolded with 74,765 days of suspension ; last year , they received 8,351 , an 89 percent decrease .	6
stone-faced	1	4	Onstage , the players are stone-faced and appear unfazed by the commotion around them .	5
tree	0	0	After beavers move to a new area , at night , they drag a tree across a shallow stream to start a dam .	14
mocked	1	4	Governor Chis Christie of New Jersey chomped down on a jelly doughnut and mocked his own weight on `` The Late Show with David Letterman . ''	13
Dream	0	0	RALEIGH , N.C. -- Before the Rev. Martin Luther King Jr. delivered his famous `` I Have a Dream '' speech to hundreds of thousands of people gathered in Washington , D.C. , in 1963 , he fine-tuned his civil rights message before a much smaller audience in North Carolina .	18
allowed	0	0	Local tribunals called gacaca courts have allowed many offenders to be released from prison in return for confessions and expressions of remorse .	6
tiny	0	0	The mutilated cattle , found this spring on Koski 's 1,000-acre farm in the tiny community of Matchwood in Ontonogan County , are the latest casualties in his ongoing war with wolves .	14
cockroaches	1	5	`` Take -LRB- it -RRB- serious our friends r killed like Cockroaches . ''	11
weathered	1	6	IRONWOOD , Mich. -- John Koski grips the old blanket in knobby hands weathered from a lifetime of farming .	13
cash	0	0	When it comes to money , though , they act as one : They 're holding tight to their cash , driven more by a fear of losing what they have than a desire to add to it .	19
high-profile	1	4	WASHINGTON -- The beleaguered director of the Secret Service resigned Wednesday after President Barack Obama lost confidence in her ability to lead the troubled agency amid a string of high-profile security lapses .	29
resounding	1	7	The NFL delivered that message in a resounding way Monday , suspending the New England Patriots star without pay for the first four games of next season for `` conduct detrimental to the integrity of the NFL . ''	7
match	0	0	The resulting screaming match caused an unscheduled landing in Jacksonville , Florida , the third diversion in nine days caused by passenger fights over shrinking legroom .	3
pine	0	0	For Scott , the most exciting finds have been a rock embedded with what appears to be part of a sea lion 's mouth -LRB- perhaps 2 million years old -RRB- and a non-fossilized 10-foot limb from a digger pine tree that would look right at home today in Central California woodlands .	39
mimic	1	6	It should be no surprise then that young children play `` police and Taliban , '' chasing each other around with toy guns and weaponry designed to mimic the real thing .	27
inflaming	1	7	The shooting April 4 was captured on video by a bystander , showing Officer Michael Slager firing eight times as 50-year-old Walter Scott ran away , inflaming a national debate about how black people are treated by white police officers .	26
bond	0	0	Father-daughter dances and balls date back decades , and were especially popular in churches that hosted the events to promote the special bond between fathers and their daughters .	22
gnawed	1	8	Some of the rib bones are snapped and show evidence of being gnawed upon .	12
24-ounce	0	0	Because if you shut off the supply of 24-ounce fountain drinks , bacon cheeseburgers , fried chicken and stuffed tacos , the children who frequently eat at fast-food restaurants will go home and do what they generally do when not eating at a fast-food restaurant : They 'll snarf cookies and chips , chug sugar-sweetened soda from a bottle , and heat up frozen pizzas .	8
transportation	1	3	`` Although tragic , commercial air transportation has had a stellar safety record -- something like 40 times safer than driving , '' he said .	6
mechanical	1	5	At a local elementary school this month , Kyle moved boxes crammed with pens , pencils , crayons , markers and mechanical pencils with his mom 's help .	21
designed	0	0	Taking on the challenge , a team of software and biomedical engineers , neuroscientists , surgeons and prosthetists has designed a prosthetic limb that can reproduce a full repertoire of ambulatory tricks by communicating seamlessly with Vawter 's brain .	19
voter-identification	1	6	In August , it sued to block a 2011 Texas voter-identification measure .	10
swiveled	0	0	Their heart-shaped faces swiveled about , gazing with large , dark eyes at the creature who 'd taken them from their home .	3
restaurant	0	0	Because if you shut off the supply of 24-ounce fountain drinks , bacon cheeseburgers , fried chicken and stuffed tacos , the children who frequently eat at fast-food restaurants will go home and do what they generally do when not eating at a fast-food restaurant : They 'll snarf cookies and chips , chug sugar-sweetened soda from a bottle , and heat up frozen pizzas .	44
forums	0	0	But others perceive the courses as a dangerous fad that will shrink faculties , turn existing professors into glorified teaching assistants and replace meaningful classroom discussion with message boards and student-led forums .	31
bloc	1	6	As Latino outreach director , Praeli spends her days at Clinton 's headquarters in Brooklyn poring over polling data , winning endorsements from Latino leaders and fine-tuning the campaign 's messages to reach the nation 's fastest-growing bloc of voters .	37
subsequent	0	0	Researchers then checked in periodically with them over a period of seven years and asked about subsequent criminal activity .	16
destruction	1	3	-LRB- This dangerous cycle is illustrated in `` Waves of destruction '' in the May issue of Scientific American . -RRB-	10
swath	1	7	BEIRUT , Lebanon -- U.S.-led airstrikes across a broad swath of northern Syria appear to have caused extensive damage to militant positions on the ground and left an unknown number of casualties , according to initial reports emerging Tuesday .	9
opened	0	0	When she opened her credit card statement , she saw a slew of charges from Apple , totaling $ 600 in one day .	2
corps	1	3	Along with thousands of other former members of the military , they 're part of an effort to bolster America 's teaching corps with worldly veterans whose leadership skills and life experiences could be valuable in the classroom .	22
compilations	1	7	The latest compilations by the Chronicle of Philanthropy show that the organization received $ 103.2 million in private donations in 2014 , down from $ 194.6 million in 2006 .	2
walk-up	0	0	Lost in the debate about online learning , however , is its impact in far-flung regions of the globe , places like the electrical engineering department at the University of El Salvador and the modest walk-up apartment of the Palacios family , above the medical clinic of Dr. Roberto Palacios Navarro , Roosemberth 's father .	35
earliest	0	0	The new evidence , published in the journal PLOS One , comes from funerary textile remnants collected from two of the earliest known Egyptian cemeteries that date to 4500 B.C. .	21
keeping	0	0	`` It 's something we 're definitely keeping an eye on . ''	7
proponents	1	6	Proponents of the requirement argued that American children were falling behind in financial literacy and that the increasingly complex world of consumer banking demanded a new kind of education .	0
advocating	1	9	ISLAMABAD , Pakistan -- Pakistan 's army said Friday that it has arrested 10 militants suspected of involvement in the 2012 attack on teenage activist Malala Yousafzai , who won world acclaim after she was shot in the head by the Taliban for advocating gender equality and education for women .	43
swimming	0	0	Last week , 9-year-old Hally Yust died after contracting a rare brain-eating amoeba infection while swimming near her family 's home in Kansas .	15
preservation	0	0	Although NOAA scientists had been doing active research on the collection , the thousands of flammable Styrofoam boxes -- piled 20 feet high and filled with ethanol for preservation -- were a huge fire hazard .	28
violate	0	0	W.T. `` Dub '' Massey and seven other students at Rock Hill 's Friendship Junior College -- Willie McCleod , Robert McCullough , Clarence Graham , James Wells , David Williamson Jr. , John Gaines and Mack Workman -- were encouraged to violate the town 's Jim Crow laws by Thomas Gaither , who came to town as an activist with the Congress of Racial Equality .	42
identification	1	6	WASHINGTON - The Justice Department sued North Carolina on Monday in a bid to block a new state law that forces voters to present a photo identification before casting a ballot and limits early voting , arguing the measure discriminates against minorities .	26
display	0	0	Now employed by a small defense company , he is part of a crash effort by U.S. Special Operations Command to produce a radically new protective suit for elite soldiers to wear into battle -- one with bionic limbs , head-to-toe armor , a built-in power supply and live data feeds projected on a see-through display inside the helmet .	55
deployed	1	5	The president and the Brotherhood have refused to budge and the military has deployed troops around government buildings and along the shipping lanes of the Suez Canal .	13
protection	0	0	That 's why there was cause for celebration a few weeks ago when , after a decade of hair-pulling discussions , national representatives at the United Nations finally agreed that the high seas need protection .	34
transmitted	1	8	In an address transmitted on Brazilian television and radio Friday night , Rousseff asked for understanding about `` the political and economic limitations '' the country is facing and beseeched Brazilians not `` to put at risk all that we 've achieved .	3
agree	0	0	ARIVACA , Ariz. -- There was a time when Maggie Milinovitch and her husband did n't agree on whether to give food and water to the weary border crossers who traversed the couple 's desert land a few miles north of the Mexico border in southern Arizona .	16
promises	0	0	`` We know China will deliver on its promises . ''	8
